,Compound,Date,Hockey Team,Negative,Neutral,Positive,Text,Tweets Ago
544,0.0,Mon Dec 03 03:54:36 +0000 2018,@NHLCanes,1.0,0.0,0.0,@Tiberious_Nero https://t.co/3BW1UsbbBT,45
545,-0.2484,Mon Dec 03 03:53:57 +0000 2018,@NHLCanes,0.778,0.222,0.0,@minter that is a very weird looking coffee wade,46
546,0.6249,Mon Dec 03 03:53:29 +0000 2018,@NHLCanes,0.549,0.0,0.451,@maurajuulia you are the great one,47
547,0.0,Mon Dec 03 03:52:38 +0000 2018,@NHLCanes,1.0,0.0,0.0,@loveandhydrogen @andidee15 https://t.co/KhHQEWVWDa,48
548,0.0,Mon Dec 03 03:52:08 +0000 2018,@NHLCanes,1.0,0.0,0.0,RT @MSmithCanes: Lots of whistles in the first 4:40 of this one. The latest signals interference on Justin Faulk. #Canes on the PK for the…,49
549,0.0,Mon Dec 03 03:51:55 +0000 2018,@NHLCanes,1.0,0.0,0.0,@maurajuulia hello mo,50
550,0.0,Mon Dec 03 03:51:37 +0000 2018,@NHLCanes,1.0,0.0,0.0,@TheBenSwain we also packed a toothbrush,51
551,0.1027,Mon Dec 03 03:50:59 +0000 2018,@NHLCanes,0.769,0.104,0.126,"@mikemaniscalco @STAPLESCenter Mike let them know that limited tickets are available for that game please 🐳

https://t.co/OwiRZSLo2z",52
552,0.4019,Mon Dec 03 03:49:43 +0000 2018,@NHLCanes,0.769,0.0,0.231,@andidee15 @loveandhydrogen we'll see what we can do to help : ),53
553,-0.3595,Mon Dec 03 03:48:22 +0000 2018,@NHLCanes,0.616,0.384,0.0,@xLittleCaitlinx and no work tomorrow! 😄,54
554,0.0,Mon Dec 03 03:47:56 +0000 2018,@NHLCanes,1.0,0.0,0.0,@TakeWarning1819 https://t.co/T1WbI9BMmc,55
555,0.4926,Mon Dec 03 03:47:18 +0000 2018,@NHLCanes,0.61,0.0,0.39,@saywhatnow07 thanks for joining us tonight!,56
556,0.4588,Mon Dec 03 03:47:07 +0000 2018,@NHLCanes,0.4,0.0,0.6,@Bass8151 sweet tea?,57
557,0.8176,Mon Dec 03 03:46:45 +0000 2018,@NHLCanes,0.37,0.0,0.63,"@HEELBeavans thank you Christopher, you are a wonderful fan",58
558,0.3365,Mon Dec 03 03:46:35 +0000 2018,@NHLCanes,0.746,0.0,0.254,@colonel__20 education is important! keep it up Dana!,59
559,0.0,Mon Dec 03 03:46:22 +0000 2018,@NHLCanes,1.0,0.0,0.0,@MarcusScorensen so it is just normal canes for you,60
560,0.0,Mon Dec 03 03:44:15 +0000 2018,@NHLCanes,1.0,0.0,0.0,"#CanesAfterDark is a go!

Who's with us? ☕️ https://t.co/77JEjDlhml",61
561,0.5255,Mon Dec 03 03:40:50 +0000 2018,@NHLCanes,0.726,0.0,0.274,@mikemaniscalco @SoCalCaniac Proud to have them in the #Canes family!,62
562,0.4574,Mon Dec 03 03:40:31 +0000 2018,@NHLCanes,0.401,0.0,0.599,@rchendo85 smart move!,63
563,0.5859,Mon Dec 03 03:33:58 +0000 2018,@NHLCanes,0.827,0.0,0.173,"RT @MSmithCanes: Pesce warmed up with the team today, but he's still a few days away from being ready to return to the lineup.

Fleury back…",64
564,0.0,Mon Dec 03 03:25:39 +0000 2018,@NHLCanes,1.0,0.0,0.0,Ferland and Pesce are out tonight https://t.co/ph0Cydtpax,65
565,0.0,Mon Dec 03 03:17:02 +0000 2018,@NHLCanes,1.0,0.0,0.0,Tonight's lineup 👇 https://t.co/V9hBXLt29G,66
566,0.0,Mon Dec 03 03:11:28 +0000 2018,@NHLCanes,1.0,0.0,0.0,#TakeWarning https://t.co/QL6lwg5jhJ,67
567,0.0,Mon Dec 03 03:04:11 +0000 2018,@NHLCanes,1.0,0.0,0.0,Let's go! https://t.co/KMKExHOB10,68
568,0.0,Mon Dec 03 02:59:56 +0000 2018,@NHLCanes,1.0,0.0,0.0,🤜🤛 https://t.co/eH761jEmX7,69
569,0.7003,Mon Dec 03 02:33:08 +0000 2018,@NHLCanes,0.734,0.0,0.266,"Who scores first tonight for the #Canes?

Submit your guess for a chance to win a signed puck »… https://t.co/G3mW6B9Kf5",70
570,0.0,Mon Dec 03 02:15:47 +0000 2018,@NHLCanes,1.0,0.0,0.0,🔜 #TakeWarning https://t.co/FryLvQFTL8,71
571,0.0,Mon Dec 03 02:10:53 +0000 2018,@NHLCanes,1.0,0.0,0.0,📍 Los Angeles https://t.co/bwh8ae16tN,72
572,0.6369,Mon Dec 03 02:00:41 +0000 2018,@NHLCanes,0.588,0.0,0.412,@BringBackTheBuz you are going to love it,73
573,0.0,Mon Dec 03 01:51:55 +0000 2018,@NHLCanes,1.0,0.0,0.0,"RT @MSmithCanes: Petr Mrazek gets the start in net, and Haydn Fleury returns to the #Canes lineup in LA.
https://t.co/v2wrpulquX",74
574,0.0,Mon Dec 03 01:33:11 +0000 2018,@NHLCanes,1.0,0.0,0.0,@xLittleCaitlinx @AdvanceAuto We got you! 👊 https://t.co/xEACWL3nPt,75
575,0.0,Mon Dec 03 01:15:26 +0000 2018,@NHLCanes,1.0,0.0,0.0,@HapsterCO @AdvanceAuto https://t.co/kyT5mK53yO,76
576,0.0,Mon Dec 03 01:15:09 +0000 2018,@NHLCanes,1.0,0.0,0.0,@ncjerseygirl @AdvanceAuto https://t.co/UsLpVqvYQz,77
577,0.7783,Mon Dec 03 01:12:57 +0000 2018,@NHLCanes,0.595,0.0,0.405,@HapsterCO @AdvanceAuto That's a tremendous commitment and we love you for it Chris,78
578,0.0,Mon Dec 03 01:10:31 +0000 2018,@NHLCanes,1.0,0.0,0.0,@KNJohnson93 https://t.co/Hfuyl8wn4V,79
579,0.0,Mon Dec 03 01:09:44 +0000 2018,@NHLCanes,1.0,0.0,0.0,@scuba0711 we'll know soon. @MSmithCanes is going to go chat with coach in a few.,80
580,0.0,Mon Dec 03 01:08:08 +0000 2018,@NHLCanes,1.0,0.0,0.0,@xLittleCaitlinx @AdvanceAuto only if you write one for us 😂,81
581,0.0,Mon Dec 03 01:07:40 +0000 2018,@NHLCanes,1.0,0.0,0.0,@KNJohnson93 can't be late for work if you don't have to go to work that day https://t.co/hFoyzBC7s1,82
582,0.91,Mon Dec 03 01:07:10 +0000 2018,@NHLCanes,0.242,0.0,0.758,@halleJOKEL @AdvanceAuto pretty pretty pretty good idea https://t.co/0pJoz7kuVN,83
583,0.0,Mon Dec 03 01:04:31 +0000 2018,@NHLCanes,1.0,0.0,0.0,"4. Drink some coffee soon
5. Start coming up with reasons to be late for work tomorrow 

More keys to the game 👇… https://t.co/JtntE4JAG7",84
584,0.6369,Mon Dec 03 01:02:29 +0000 2018,@NHLCanes,0.588,0.0,0.412,@ADSheppa you are - in fact - the best,85
585,0.3595,Mon Dec 03 00:45:35 +0000 2018,@NHLCanes,0.894,0.0,0.106,@ADSheppa Yep! There will be a pre-order for season ticket members and then the jerseys will go on sale at the game… https://t.co/qkZAqr5Dcl,86
586,0.5106,Mon Dec 03 00:45:02 +0000 2018,@NHLCanes,0.68,0.0,0.32,@elanewland you totally should it will be fun,87
587,0.802,Sun Dec 02 23:08:13 +0000 2018,@NHLCanes,0.493,0.0,0.507,@anthonybuckley you are welcome and we love you too,88
588,0.0,Sun Dec 02 23:06:50 +0000 2018,@NHLCanes,1.0,0.0,0.0,@anthonybuckley They will be on sale at the game in December and then after that online.,89
589,0.8475,Sun Dec 02 22:59:06 +0000 2018,@NHLCanes,0.521,0.0,0.479,@christinexle Good luck on your paper! Let us know if we can help!,90
590,0.2263,Sun Dec 02 22:57:38 +0000 2018,@NHLCanes,0.222,0.289,0.489,@christinexle ok sorry,91
591,0.0,Sun Dec 02 22:55:41 +0000 2018,@NHLCanes,1.0,0.0,0.0,@christinexle you still have time!,92
592,0.2942,Sun Dec 02 22:48:07 +0000 2018,@NHLCanes,0.788,0.083,0.13,"While we wait for puck drop, cast some All-Star votes for your favorite #Canes! 

(Fun Fact: You can vote 10 TIMES… https://t.co/jP6AEs3jZe",93
593,0.4926,Sun Dec 02 22:46:03 +0000 2018,@NHLCanes,0.758,0.0,0.242,@neil_johnson13 thanks for rocking the red &amp; black in Pens country!,94
594,0.3595,Sun Dec 02 22:45:48 +0000 2018,@NHLCanes,0.286,0.0,0.714,@Canesfan2006 yep!,95
595,0.8301,Sun Dec 02 20:00:32 +0000 2018,@NHLCanes,0.474,0.0,0.526,@FLEABttn 🗣️ THANKS SO MUCH FOR THE KIND WHISPERS,96
596,0.0,Sun Dec 02 19:36:00 +0000 2018,@NHLCanes,1.0,0.0,0.0,"Pair a #Canes game with a four-course meal tasting from North Carolina's premier chefs, presented by… https://t.co/AnALQpE1ID",97
597,0.0,Sun Dec 02 17:21:53 +0000 2018,@NHLCanes,1.0,0.0,0.0,@wyshynski We ❤️🖤 you too,98
598,0.0,Sun Dec 02 17:21:16 +0000 2018,@NHLCanes,1.0,0.0,0.0,@evanlucy see you soon buddy!,99
599,0.0,Sun Dec 02 16:12:47 +0000 2018,@NHLCanes,1.0,0.0,0.0,"Updated jersey breakdown 👇

https://t.co/ZpkeeIWxFb",100
600,0.6115,Tue Dec 04 02:48:13 +0000 2018,@NHLBlackhawks,0.75,0.0,0.25,"RT @OHLHockey: Nothing in the #OHL quite like a @GoLondonKnights #TeddyBearToss 🐻

@NHLBlackhawks prospect @BoqvistAdam makes it rain insid…",1
601,0.0,Tue Dec 04 02:14:11 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Seeing double. 

#Blackhawks https://t.co/f38NYV4sdS",2
602,0.8439,Tue Dec 04 01:57:06 +0000 2018,@NHLBlackhawks,0.606,0.0,0.394,"Who’s got two thumbs and is enjoying his first season ticketholder holiday party? This guy!

#Blackhawks https://t.co/HhEdghwefB",3
603,0.34,Tue Dec 04 01:00:00 +0000 2018,@NHLBlackhawks,0.893,0.0,0.107,Watch as Michael and Dayanara take the next step in learning to play the game of hockey in Episode 2 of… https://t.co/4HonM9aDsD,4
604,0.3802,Mon Dec 03 23:57:00 +0000 2018,@NHLBlackhawks,0.809,0.0,0.191,@jennahize make sure you enter at underground parking - our doors are open!,5
605,-0.2244,Mon Dec 03 22:50:19 +0000 2018,@NHLBlackhawks,0.9,0.1,0.0,"Episode 2 of #MakingStrides debuts at 7 p.m. TONIGHT! 

Miss the first installment of our docuseries? Watch it here… https://t.co/0t6c0njucV",6
606,-0.6808,Mon Dec 03 20:40:33 +0000 2018,@NHLBlackhawks,0.479,0.373,0.147,"""Straight down the middle. No hook, no spin, no fuss.""

@Nick_Offerman stopped by to play Shoot the Puck during las… https://t.co/ivBKZyTttv",7
607,-0.3182,Mon Dec 03 04:20:28 +0000 2018,@NHLBlackhawks,0.85,0.15,0.0,Dylan Strome reacts to Chicago's 3-2 loss to the Flames on Sunday. #CHIvsCGY https://t.co/GeRiA5LS1w,8
608,0.0,Mon Dec 03 02:40:45 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"The #Blackhawks don't find the equalizer and fall 3-2 in Chicago. 

#CHIvsCGY https://t.co/wzKqgYxi0i",9
609,-0.5719,Mon Dec 03 02:35:21 +0000 2018,@NHLBlackhawks,0.709,0.291,0.0,Crawford skates to the bench for the extra attacker. #CHIvsCGY,10
610,0.0,Mon Dec 03 02:34:12 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"2:42 remaining and the #Blackhawks are down by one. Stand up Chicago!

#CHIvsCGY https://t.co/S43Lt0mCoz",11
611,-0.1027,Mon Dec 03 02:31:13 +0000 2018,@NHLBlackhawks,0.846,0.085,0.069,RT @TheChrisWescott: What a series of chances for the #Blackhawks as they trail by one. No clue how Anisimov did not score. Strome also set…,12
612,-0.5093,Mon Dec 03 02:25:05 +0000 2018,@NHLBlackhawks,0.477,0.523,0.0,Penalty K I L L E D! #CHIvsCGY https://t.co/w4iep7oSjg,13
613,-0.8271,Mon Dec 03 02:22:45 +0000 2018,@NHLBlackhawks,0.675,0.325,0.0,Penalty kill time for the #Blackhawks with Rutta in the box for tripping midway through Period 3. #CHIvsCGY,14
614,-0.6996,Mon Dec 03 02:11:51 +0000 2018,@NHLBlackhawks,0.766,0.234,0.0,"Gloves go flying and Manning and Hathaway dance early in Period 3!

Both head to their penalty boxes for fighting. #CHIvsCGY",15
615,0.0,Mon Dec 03 02:05:40 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Period 3 is underway! #CHIvsCGY https://t.co/0fn5irN9vO,16
616,0.0,Mon Dec 03 01:59:46 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"What he said was, ""Give me all the bacon and eggs you have,"" and we understood.

#Hawkspotting https://t.co/K7AgpqrHHD",17
617,0.4003,Mon Dec 03 01:47:40 +0000 2018,@NHLBlackhawks,0.891,0.0,0.109,"Dylan Strome scores on the power play to bring the #Blackhawks within one in Period 2!

Calgary holds the edge in S… https://t.co/LhY1FiJR3C",18
618,0.7463,Mon Dec 03 01:44:25 +0000 2018,@NHLBlackhawks,0.587,0.0,0.413,"We enjoyed just about every part of this play!

#Blackhawks https://t.co/uPK6P3OWDi",19
619,0.34,Mon Dec 03 01:40:45 +0000 2018,@NHLBlackhawks,0.821,0.0,0.179,"Crawford gets an assist on Strome's power play goal, too 😏

#crOwMG https://t.co/6Xy7WSBHlT",20
620,0.6115,Tue Dec 04 02:48:13 +0000 2018,@NHLBlackhawks,0.75,0.0,0.25,"RT @OHLHockey: Nothing in the #OHL quite like a @GoLondonKnights #TeddyBearToss 🐻

@NHLBlackhawks prospect @BoqvistAdam makes it rain insid…",21
621,0.0,Tue Dec 04 02:14:11 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Seeing double. 

#Blackhawks https://t.co/f38NYV4sdS",22
622,0.8439,Tue Dec 04 01:57:06 +0000 2018,@NHLBlackhawks,0.606,0.0,0.394,"Who’s got two thumbs and is enjoying his first season ticketholder holiday party? This guy!

#Blackhawks https://t.co/HhEdghwefB",23
623,0.34,Tue Dec 04 01:00:00 +0000 2018,@NHLBlackhawks,0.893,0.0,0.107,Watch as Michael and Dayanara take the next step in learning to play the game of hockey in Episode 2 of… https://t.co/4HonM9aDsD,24
624,0.3802,Mon Dec 03 23:57:00 +0000 2018,@NHLBlackhawks,0.809,0.0,0.191,@jennahize make sure you enter at underground parking - our doors are open!,25
625,-0.2244,Mon Dec 03 22:50:19 +0000 2018,@NHLBlackhawks,0.9,0.1,0.0,"Episode 2 of #MakingStrides debuts at 7 p.m. TONIGHT! 

Miss the first installment of our docuseries? Watch it here… https://t.co/0t6c0njucV",26
626,-0.6808,Mon Dec 03 20:40:33 +0000 2018,@NHLBlackhawks,0.479,0.373,0.147,"""Straight down the middle. No hook, no spin, no fuss.""

@Nick_Offerman stopped by to play Shoot the Puck during las… https://t.co/ivBKZyTttv",27
627,-0.3182,Mon Dec 03 04:20:28 +0000 2018,@NHLBlackhawks,0.85,0.15,0.0,Dylan Strome reacts to Chicago's 3-2 loss to the Flames on Sunday. #CHIvsCGY https://t.co/GeRiA5LS1w,28
628,0.0,Mon Dec 03 02:40:45 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"The #Blackhawks don't find the equalizer and fall 3-2 in Chicago. 

#CHIvsCGY https://t.co/wzKqgYxi0i",29
629,-0.5719,Mon Dec 03 02:35:21 +0000 2018,@NHLBlackhawks,0.709,0.291,0.0,Crawford skates to the bench for the extra attacker. #CHIvsCGY,30
630,0.0,Mon Dec 03 02:34:12 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"2:42 remaining and the #Blackhawks are down by one. Stand up Chicago!

#CHIvsCGY https://t.co/S43Lt0mCoz",31
631,-0.1027,Mon Dec 03 02:31:13 +0000 2018,@NHLBlackhawks,0.846,0.085,0.069,RT @TheChrisWescott: What a series of chances for the #Blackhawks as they trail by one. No clue how Anisimov did not score. Strome also set…,32
632,-0.5093,Mon Dec 03 02:25:05 +0000 2018,@NHLBlackhawks,0.477,0.523,0.0,Penalty K I L L E D! #CHIvsCGY https://t.co/w4iep7oSjg,33
633,-0.8271,Mon Dec 03 02:22:45 +0000 2018,@NHLBlackhawks,0.675,0.325,0.0,Penalty kill time for the #Blackhawks with Rutta in the box for tripping midway through Period 3. #CHIvsCGY,34
634,-0.6996,Mon Dec 03 02:11:51 +0000 2018,@NHLBlackhawks,0.766,0.234,0.0,"Gloves go flying and Manning and Hathaway dance early in Period 3!

Both head to their penalty boxes for fighting. #CHIvsCGY",35
635,0.0,Mon Dec 03 02:05:40 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Period 3 is underway! #CHIvsCGY https://t.co/0fn5irN9vO,36
636,0.0,Mon Dec 03 01:59:46 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"What he said was, ""Give me all the bacon and eggs you have,"" and we understood.

#Hawkspotting https://t.co/K7AgpqrHHD",37
637,0.4003,Mon Dec 03 01:47:40 +0000 2018,@NHLBlackhawks,0.891,0.0,0.109,"Dylan Strome scores on the power play to bring the #Blackhawks within one in Period 2!

Calgary holds the edge in S… https://t.co/LhY1FiJR3C",38
638,0.7463,Mon Dec 03 01:44:25 +0000 2018,@NHLBlackhawks,0.587,0.0,0.413,"We enjoyed just about every part of this play!

#Blackhawks https://t.co/uPK6P3OWDi",39
639,0.34,Mon Dec 03 01:40:45 +0000 2018,@NHLBlackhawks,0.821,0.0,0.179,"Crawford gets an assist on Strome's power play goal, too 😏

#crOwMG https://t.co/6Xy7WSBHlT",40
640,0.4003,Mon Dec 03 01:39:08 +0000 2018,@NHLBlackhawks,0.839,0.0,0.161,The Cat feeds Stromer on the power play and the #Blackhawks are within one! #CHIvsCGY,41
641,0.0,Mon Dec 03 01:38:34 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,DYLLY DYLLY https://t.co/t7mnksUuWY,42
642,0.0,Mon Dec 03 01:37:22 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Neal lingers in Crow's crease far too long and Rutta takes exception. 

The Flames forward is handed a goaltender i… https://t.co/Pnz0ngLDAk",43
643,0.34,Mon Dec 03 01:25:35 +0000 2018,@NHLBlackhawks,0.833,0.0,0.167,Calgary adds another on the power play. Derek Ryan makes it 3-1. #CHIvsCGY,44
644,0.34,Mon Dec 03 01:24:38 +0000 2018,@NHLBlackhawks,0.876,0.0,0.124,"After review, the officials announce Calgary's goal on the power play. The Flames have taken a 2-1 lead. #CHIvsCGY",45
645,-0.8271,Mon Dec 03 01:21:21 +0000 2018,@NHLBlackhawks,0.712,0.288,0.0,Kunitz is given 5 minutes for elbowing and a game misconduct. #Blackhawks to the penalty kill for five minutes in Period 2. #CHIvsCGY,46
646,0.0,Mon Dec 03 01:07:38 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"And we're back for Period 2!

Stream live: https://t.co/E2KrWVLVMZ https://t.co/l1HUS83NaJ",47
647,0.5707,Mon Dec 03 00:58:53 +0000 2018,@NHLBlackhawks,0.765,0.0,0.235,"Let's announce our alpine hat winners... NOW! 

Congrats to @MikeAshGoHawks @Emmast_John @juliewhite28… https://t.co/QR3lbwR8gm",48
648,0.0,Mon Dec 03 00:49:54 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"All tied up after one frame in Chicago! 

Calgary up in shots on goal: 18-6. #CHIvsCGY https://t.co/3m7uTeDzzP",49
649,0.0,Mon Dec 03 00:34:10 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Heeeeeeere's Jonny!

The Captain gets the #Blackhawks on the board. #CHIvsCGY https://t.co/huBsVYyaAJ",50
650,0.0,Mon Dec 03 00:31:00 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"The Captain makes it happen! 

TIE GAME https://t.co/w5Nu1yLAn0",51
651,0.0,Mon Dec 03 00:25:38 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Midway through Period 1, Monahan breaks through for Calgary to give the Flames a 1-0 lead. #CHIvsCGY",52
652,-0.7661,Mon Dec 03 00:19:21 +0000 2018,@NHLBlackhawks,0.4,0.44,0.16,"Penalty KILLED!

The #Blackhawks are back to full strength! #CHIvsCGY https://t.co/juDJcBJZNT",53
653,-0.6249,Mon Dec 03 00:15:35 +0000 2018,@NHLBlackhawks,0.746,0.254,0.0,Kunitz heads to the penalty box early in the frame for slashing. #Blackhawks to the PK. #CHIvsCGY,54
654,0.0,Mon Dec 03 00:10:22 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Hi hello hey GAME ON! #CHIvsCGY https://t.co/H1JvdEOVsr,55
655,0.0,Mon Dec 03 00:01:33 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"Here are tonight's starters at home!

#CHIvsCGY https://t.co/z9DQoOKQSK",56
656,0.4559,Sun Dec 02 23:57:11 +0000 2018,@NHLBlackhawks,0.881,0.0,0.119,"The winter weather in Chicago can get rough! How do you bundle up and show off your #Blackhawks pride? 

Show us! W… https://t.co/cxRHxRBziG",57
657,0.0,Sun Dec 02 23:00:01 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"In the first of three episodes of #MakingStrides, get an inside look at the G.O.A.L [Get Out and Learn] program at… https://t.co/Z8cI1b8HHz",58
658,-0.2797,Sun Dec 02 22:50:11 +0000 2018,@NHLBlackhawks,0.908,0.092,0.0,"RT @Nick_Offerman: HOCKEY TALK: It’s almost time to drop the puck, Chicago! If you can’t make it to @NHLBlackhawks, meet me https://t.co/O2…",59
659,0.0,Sun Dec 02 22:17:00 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Let the world know who goes above and beyond for your hockey community by nominating them for the @BMOHarrisBank Vo… https://t.co/zMXlDIVRYL,60
660,0.3818,Sun Dec 02 22:06:39 +0000 2018,@NHLBlackhawks,0.852,0.0,0.148,"Protect your noggin from the winter elements with tonight’s #Blackhawks alpine hat giveaway, presented by… https://t.co/AdsXhSrfeE",61
661,0.0,Sun Dec 02 21:45:13 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"RT @BHTVeric: Crawford, Kunitz, Rutta and Fortin are in tonight vs. Calgary. Martinsen, Gustafsson and Hayden are out. #Blackhawks",62
662,0.7269,Sun Dec 02 16:00:32 +0000 2018,@NHLBlackhawks,0.736,0.0,0.264,"A familiar face will be joining the #Blackhawks family before tonight’s game in the United Center Atrium. 

Trust u… https://t.co/6MOHpb0Lqn",63
663,0.0,Sun Dec 02 15:16:58 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,"They’re back! The #Blackhawks return to the @UnitedCenter tonight to take on the Flames.

#CHIvsCGY Preview:… https://t.co/mh6tPJ2nqC",64
664,-0.3182,Sun Dec 02 04:46:47 +0000 2018,@NHLBlackhawks,0.839,0.161,0.0,Captain Jonathan Toews on the team’s loss to Nashville on Saturday. #CHIvsNSH https://t.co/xyDoGzEWEA,65
665,0.0,Sun Dec 02 03:35:32 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Game over. The #Blackhawks fall 5-2 in Nashville. #CHIvsNSH https://t.co/LzKL0fW9rg,66
666,-0.2023,Sun Dec 02 03:30:55 +0000 2018,@NHLBlackhawks,0.769,0.231,0.0,Nashville scores an empty netter. 5-2. #CHIvsNSH,67
667,0.0,Sun Dec 02 03:20:03 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Ten minutes remain in Nashville. #CHIvsNSH https://t.co/I7eZVXJfoP,68
668,0.0,Sun Dec 02 03:04:34 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Period 3 is underway! #CHIvsNSH,69
669,0.0,Sun Dec 02 02:46:29 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Two frames are in the books in Nashville. #CHIvsNSH https://t.co/ttrNaVBWYO,70
670,0.8481,Sun Dec 02 02:43:12 +0000 2018,@NHLBlackhawks,0.379,0.0,0.621,"We love a gorgeous passing moment

#Blackhawks https://t.co/BzVlpIfzTt",71
671,0.7712,Sun Dec 02 02:32:54 +0000 2018,@NHLBlackhawks,0.642,0.0,0.358,"Arty finishes off a gorgeous passing play and adds another for the visitors! 

#CHIvsNSH https://t.co/sY2tECiPQW",72
672,0.0,Sun Dec 02 02:18:35 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,#KneelBeforeSaad https://t.co/wTjjWHg3jA,73
673,0.0,Sun Dec 02 02:11:36 +0000 2018,@NHLBlackhawks,1.0,0.0,0.0,Period 2 is underway. #CHIvsNSH,74
